t,u_center,u_bulk,tau_w,u_center_exact,u_bulk_exact,tau_w_exact,force
0.853466004225228,-0.547020306830859,-0.43142441615143423,-0.07534848243241167,-0.5323209894075225,-0.43051109680829114,-0.14020017130254933,4.653126593051862
0.858701991981211,-0.5222040637520968,-0.4077645376521245,-0.08567749824667771,-0.5077899991012337,-0.40673664307579604,-0.15370790936068246,4.721435197573697
0.863937979737194,-0.49703271337681837,-0.38382519770697937,-0.09595041731434795,-0.4829109948942374,-0.3826834323650854,-0.16711030369562122,4.7865079662520635
0.869173967493177,-0.47152350828182316,-0.359622803143834,-0.10616017138952778,-0.45770102761328385,-0.35836794954529655,-0.18039816897575253,4.8483003014617685
0.87440995524916,-0.4456939328457859,-0.3351739410749761,-0.11629973738792286,-0.43217737491067976,-0.333806859233767,-0.19356239836195782,4.906769853822857
0.879645943005143,-0.41956169128874815,-0.31049536752920415,-0.1263621422122668,-0.4063575294230535,-0.30901699437494334,-0.20659396974898342,4.961876551224758
0.884881930761126,-0.3931446955620386,-0.28560399596813213,-0.13634046753555906,-0.38025918678277215,-0.28401534470391837,-0.2194839519487421,5.013582626289714
0.890117918517109,-0.3664610530970878,-0.2605168856944599,-0.14622785453871454,-0.35390023349024,-0.25881904510251635,-0.23222351081130305,5.06185264225665
0.895353906273092,-0.33952905442094505,-0.23525123016043406,-0.15601750859929744,-0.3272987346553849,-0.23344536385590084,-0.24480391527937723,5.106653517267766
0.900589894029075,-0.3123671606471702,-0.20982434518432355,-0.1657027039276271,-0.3004729216167335,-0.2079116908177546,-0.25721654337214733,5.147954547041181
0.905825881785058,-0.2849939908500129,-0.1842536570829872,-0.17527678814637937,-0.27344117944656426,-0.18223552549214342,-0.26945288809434276,5.18572742591412
0.911061869541041,-0.25742830933051625,-0.15855669072874506,-0.18473318681086418,-0.24622203435069306,-0.15643446504022665,-0.28150456326651085,5.219946266242204
0.916297857297024,-0.22968901278283854,-0.13275105753877475,-0.19406540786589802,-0.21883414097154297,-0.13052619222004722,-0.29336330927248266,5.250587616141537
0.921533845053007,-0.20179511736934072,-0.10685444340502567,-0.20326704603693227,-0.19129626960318025,-0.10452846326764893,-0.30502099872010346,5.277630475561472
0.92676983280899,-0.17376574571297712,-0.08088459657326935,-0.2123317871514786,-0.16362729332709336,-0.07845909572784025,-0.3164696420113403,5.301056310676982
0.9320058205649729,-0.14562011381550782,-0.054859315479295144,-0.22125341238800306,-0.13584617507752578,-0.05233595624293899,-0.32770139281795396,5.320849066590824
0.9372418083209559,-0.1173775179102116,-0.028796436550774383,-0.23002580244999918,-0.10797195464522788,-0.026176948307868157,-0.33870855345898,5.3369951783367675
0.9424777960769389,-0.08905732125772901,-0.002713821983060674,-0.23864294166148012,-0.08002373562853565,5.145373498328649e-15,-0.349483580176335,5.349483580176335
0.9477137838329219,-0.060678940893726635,0.02337065250268498,-0.24709892198212946,-0.05202067234071839,0.026176948307878443,-0.3600190883049315,5.358305713182717
0.9529497715889049,-0.03226183433703366,0.04943910991059718,-0.25538794693893546,-0.02398195668257031,0.05233595624294838,-0.37030785733375815,5.363455531106626
0.9581857593448879,-0.0038254862671657773,0.0754736842221138,-0.26350433547250635,0.004073195010763475,0.07845909572784963,-0.38034283585445877,5.364929504520097
0.9634217471008709,0.024610604820223717,0.1014565326404603,-0.2714425256954102,0.03212555513969752,0.10452846326765829,-0.39011714639401335,5.362726623235377
