Iteration,MINRES,LSQR,BiCGSTAB,CG,IDRS,GMRES
873,0.0007997877869195515,,,3.851361447290456e-5,,
874,0.0007996231678975525,,,3.8421998049909574e-5,,
875,0.0007993230863012922,,,3.834360362566991e-5,,
876,0.0007991256468577045,,,3.827682589149102e-5,,
877,0.0007988607146622884,,,3.821832357555204e-5,,
878,0.0007986291953481306,,,3.81630425465212e-5,,
879,0.0007984001970663611,,,3.810458765574217e-5,,
880,0.0007981338626896588,,,3.803590504207061e-5,,
881,0.0007979406183147481,,,3.795017041717438e-5,,
882,0.0007976393574483167,,,3.78417266404752e-5,,
883,0.0007974807778236468,,,3.7706889502961516e-5,,
884,0.0007971452110354173,,,3.754445416308189e-5,,
885,0.0007970194060028603,,,3.7355787720888325e-5,,
886,0.0007966509458155607,,,3.714447635228324e-5,,
887,0.0007965553300083247,,,3.691558897709891e-5,,
888,0.0007961561606171277,,,3.667470060272786e-5,,
889,0.0007960875175692206,,,3.642686812745123e-5,,
890,0.0007956605319493321,,,3.617575970251294e-5,,
891,0.000795615050309187,,,3.592310638921252e-5,,
892,0.0007951638303653505,,,3.566858026959319e-5,,
893,0.0007951371629299621,,,3.541011894507592e-5,,
894,0.0007946660465267481,,,3.5144626875915815e-5,,
895,0.0007946534184952998,,,3.4868905036961605e-5,,
896,0.0007941675742182022,,,3.4580608597219866e-5,,
897,0.0007941639002019484,,,3.427902266013176e-5,,
898,0.0007936692342525585,,,3.396548600432207e-5,,
899,0.000793669170620826,,,3.364337648935867e-5,,
900,0.0007931719487061685,,,3.331767874287462e-5,,
901,0.0007931698665141662,,,3.299425488612142e-5,,
902,0.0007926761577379803,,,3.2679003684701954e-5,,
903,0.0007926661343095722,,,3.237710590484069e-5,,
904,0.0007921813981611707,,,3.209251404357278e-5,,
905,0.0007921573692390694,,,3.18277678768301e-5,,
906,0.0007916864723379675,,,3.158412617134021e-5,,
907,0.0007916425675144028,,,3.136192289113648e-5,,
908,0.0007911901845015967,,,3.116100249662245e-5,,
909,0.0007911210613934793,,,3.098107551332717e-5,,
910,0.0007906920399163085,,,3.0821865399441834e-5,,
911,0.0007905929718035284,,,3.068298373250342e-5,,
912,0.0007901921964114457,,,3.056355651774964e-5,,
913,0.0007900588970678551,,,3.046170802965068e-5,,
914,0.0007896905997175925,,,3.0374067999714977e-5,,
915,0.000789519103744302,,,3.029548641050842e-5,,
916,0.0007891861192564518,,,3.0219109589830778e-5,,
917,0.0007889731018151143,,,3.0136893830227302e-5,,
918,0.00078867671332875,,,3.0040521497803254e-5,,
919,0.000788420260972759,,,2.9922564131721564e-5,,
920,0.0007881608142792266,,,2.9777641323726282e-5,,
921,0.0007878611099779975,,,2.9603288480085327e-5,,
922,0.000787638887364279,,,2.940029340996347e-5,,
923,0.0007872980951514003,,,2.9172386837318784e-5,,
924,0.0007871136460081025,,,2.8925340619653754e-5,,
925,0.0007867348234632571,,,2.86656862247007e-5,,
926,0.0007865883473604544,,,2.8399365121914037e-5,,
927,0.0007861741291203962,,,2.8130635665270628e-5,,
928,0.0007860643380484587,,,2.7861490285141627e-5,,
929,0.0007856165417138086,,,2.7591706150118343e-5,,
930,0.0007855399699939367,,,2.7319494850576393e-5,,
931,0.0007850606457541501,,,2.7042566622273122e-5,,
932,0.0007850120079931627,,,2.6759316176871423e-5,,
933,0.0007845051826061289,,,2.6469801033097207e-5,,
934,0.000784478381583815,,,2.6176237676708784e-5,,
935,0.000783950893508578,,,2.5882879063122618e-5,,
936,0.000783939703817085,,,2.5595320762798926e-5,,
937,0.0007834000664273534,,,2.5319452902879828e-5,,
938,0.0007833979791590237,,,2.5060373870569866e-5,,
939,0.0007828540225336708,,,2.482157872058269e-5,,
940,0.0007828537396864663,,,2.4604635817437464e-5,,
941,0.0007823111833760617,,,2.440940442468742e-5,,
942,0.0007823047352537765,,,2.4234673355703913e-5,,
943,0.0007817681465386478,,,2.407896683089227e-5,,
944,0.0007817478939991858,,,2.3941208736087327e-5,,
945,0.000781223171637006,,,2.3820980690356883e-5,,
946,0.0007811827282618074,,,2.3718243779787934e-5,,
947,0.0007806786016893762,,,2.3632579541008164e-5,,
948,0.0007806126198422605,,,2.3562185645076042e-5,,
949,0.0007801394055622377,,,2.3502980489997915e-5,,
950,0.000780042514151084,,,2.3448191633184825e-5,,
951,0.0007796090086045745,,,2.3388712310339368e-5,,
952,0.0007794752756694658,,,2.3314317041776676e-5,,
953,0.0007790865438637556,,,2.321556530849388e-5,,
954,0.0007789103614400001,,,2.3085958078009634e-5,,
955,0.0007785681966838029,,,2.2923741881268024e-5,,
956,0.0007783459362209553,,,2.273277182455207e-5,,
957,0.0007780510377748916,,,2.2522079463647677e-5,,
958,0.0007777817656094923,,,2.2304173262689788e-5,,
959,0.0007775351606745046,,,2.2092479211826997e-5,,
960,0.0007772195269976507,,,2.1898561648918467e-5,,
961,0.0007770218323836377,,,2.1729787335669576e-5,,
962,0.0007766604036133823,,,2.158794574080175e-5,,
963,0.0007765099605038537,,,2.146909956850959e-5,,
964,0.0007761032145441961,,,2.1364681432984225e-5,,
965,0.0007759953398263395,,,2.1263606615228765e-5,,
966,0.0007755458486330497,,,2.1154953752466823e-5,,
967,0.0007754740110439631,,,2.10306103332131e-5,,
968,0.000774988630279676,,,2.0887249473539125e-5,,
969,0.0007749460659218509,,,2.072714925046406e-5,,
970,0.000774435357447042,,,2.055767161560772e-5,,
971,0.000774415323526348,,,2.038958613162914e-5,,
972,0.000773890259991586,,,2.0234715860907566e-5,,
973,0.0007738849780194654,,,2.0103499096458054e-5,,
974,0.0007733542486546461,,,2.0002992105399653e-5,,
975,0.000773354247875231,,,1.9935653307377524e-5,,
976,0.0007728248679363178,,,1.9899038740247572e-5,,
977,0.0007728197785354937,,,1.9886363808235144e-5,,
978,0.0007722997396005986,,,1.9887764805016262e-5,,
979,0.0007722794740778829,,,1.9892015366182707e-5,,
980,0.0007717788012789568,,,1.988840456763472e-5,,
981,0.0007717336815420075,,,1.9868463498007184e-5,,
982,0.0007712623549218466,,,1.9827245941806097e-5,,
983,0.000771182649353569,,,1.9763936914791565e-5,,
984,0.0007707478213032602,,,1.9681678841802957e-5,,
985,0.0007706243421306509,,,1.9586650466930612e-5,,
986,0.0007702301493985494,,,1.948657713513981e-5,,
987,0.0007700561549991764,,,1.9388961738625453e-5,,
988,0.0007697061382872895,,,1.929938343569731e-5,,
989,0.0007694785471564476,,,1.9220210670005423e-5,,
990,0.0007691774833363063,,,1.915001863008574e-5,,
991,0.0007688956744592324,,,1.908389064531054e-5,,
992,0.0007686483354039153,,,1.901461712029312e-5,,
993,0.0007683118482048925,,,1.893459354746906e-5,,
994,0.0007681199391412559,,,1.8838000338603838e-5,,
995,0.0007677280443366094,,,1.8722698389508786e-5,,
996,0.0007675887084675392,,,1.8591281848102784e-5,,
997,0.0007671424639129679,,,1.8450932426923102e-5,,
998,0.0007670494555148462,,,1.8312064297248088e-5,,
999,0.0007665535565412044,,,1.8186103854297397e-5,,
1000,0.0007664989171298481,,,1.8082979624892545e-5,,
1001,0.0007659610865760378,,,1.800894164415358e-5,,
1002,0.0007659355209501303,,,1.7965212795243613e-5,,
1003,0.0007653650196874348,,,1.7947765888214526e-5,,
1004,0.0007653578390586124,,,1.794827493578e-5,,
1005,0.0007647660377484414,,,1.795603190734601e-5,,
1006,0.0007647659397089991,,,1.7960374670588883e-5,,
1007,0.0007641680871912419,,,1.795299681991019e-5,,
1008,0.0007641638870673123,,,1.792949517766963e-5,,
1009,0.0007635779595730778,,,1.7889715602110426e-5,,
1010,0.000763557915290164,,,1.7836842382103688e-5,,
1011,0.0007629995557936251,,,1.7775594950043907e-5,,
1012,0.0007629503346790032,,,1.7710174702742153e-5,,
1013,0.0007624287098373604,,,1.764264507613333e-5,,
1014,0.0007623365359103462,,,1.7572243725920844e-5,,
1015,0.0007618558234327201,,,1.7495805839141006e-5,,
1016,0.000761709976377399,,,1.7409126103393473e-5,,
1017,0.0007612747706962887,,,1.730879376119239e-5,,
1018,0.0007610698532561547,,,1.719387804596867e-5,,
1019,0.0007606883180848602,,,1.7066878311109554e-5,,
1020,0.0007604225294073199,,,1.693359047237263e-5,,
1021,0.0007601038582746226,,,1.6801904367315753e-5,,
1022,0.0007597756727931336,,,1.6679899049892758e-5,,
1023,0.0007595249288508357,,,1.6573815533368805e-5,,
1024,0.0007591323544368295,,,1.6486502232333844e-5,,
1025,0.0007589479709312645,,,1.6416773617658442e-5,,
1026,0.0007584907445973442,,,1.6359865538108573e-5,,
1027,0.0007583656933221477,,,1.6308877374330564e-5,,
1028,0.0007578477565868347,,,1.625681748125863e-5,,
1029,0.0007577717848952014,,,1.619867725097254e-5,,
1030,0.0007572027460381666,,,1.6132922370123958e-5,,
1031,0.0007571641369468203,,,1.606195009550821e-5,,
1032,0.000756559819564457,,,1.5991382561383474e-5,,
1033,0.0007565464662891395,,,1.592842884619706e-5,,
1034,0.0007559269288086894,,,1.5879811628735765e-5,,
1035,0.0007559259935789846,,,1.5849836274392976e-5,,
1036,0.0007553098797962707,,,1.583909183498105e-5,,
1037,0.0007553063353162135,,,1.5844082825981916e-5,,
1038,0.0007547059996647816,,,1.5857864702554986e-5,,
1039,0.0007546830062018446,,,1.587153162382077e-5,,
1040,0.0007541067892124182,,,1.5876204007346073e-5,,
1041,0.0007540494449726112,,,1.586502156076824e-5,,
1042,0.0007535094648082312,,,1.583462051457916e-5,,
1043,0.0007534074541752858,,,1.5785702737466897e-5,,
1044,0.0007529225713338269,,,1.572256921711255e-5,,
1045,0.0007527672231569556,,,1.5651798478943033e-5,,
1046,0.0007523550817798383,,,1.5580482158299614e-5,,
1047,0.0007521351940406433,,,1.551450740333889e-5,,
1048,0.0007518021713238803,,,1.54572998654879e-5,,
1049,0.0007515064229657014,,,1.540927160517821e-5,,
1050,0.00075124796315675,,,1.536802605377345e-5,,
1051,0.0007508728373218931,,,1.532920438634653e-5,,
1052,0.0007506816822445462,,,1.5287734770752916e-5,,
1053,0.0007502346719906687,,,1.5239177278018556e-5,,
1054,0.0007501049784904462,,,1.5180852424288012e-5,,
1055,0.0007495990896061115,,,1.5112506615217305e-5,,
1056,0.0007495233339680355,,,1.5036393051075377e-5,,
1057,0.000748972010046493,,,1.4956798647099356e-5,,
1058,0.0007489380239659111,,,1.487917939768832e-5,,
1059,0.000748356269537188,,,1.4809139310749819e-5,,
1060,0.0007483482524781054,,,1.4751488067706804e-5,,
1061,0.0007477536265379996,,,1.470955423699436e-5,,
1062,0.0007477535506212465,,,1.4684843988898406e-5,,
1063,0.0007471629466204902,,,1.4677049057010882e-5,,
1064,0.0007471510986425419,,,1.4684341033720834e-5,,
1065,0.000746579369104938,,,1.4703849435125477e-5,,
1066,0.0007465364255004438,,,1.4732208220072935e-5,,
1067,0.000745999706191276,,,1.4766065753328554e-5,,
1068,0.0007459086216303837,,,1.4802480619019626e-5,,
1069,0.0007454242780879649,,,1.4839162440048156e-5,,
1070,0.0007452691780568439,,,1.4874554015643629e-5,,
1071,0.000744848732550015,,,1.4907780466381918e-5,,
1072,0.0007446158717488974,,,1.4938507568815808e-5,,
1073,0.0007442621114455195,,,1.4966754425106866e-5,,
1074,0.0007439472661918071,,,1.4992698445036827e-5,,
1075,0.0007436621222916326,,,1.501649884588086e-5,,
1076,0.0007432737538355808,,,1.5038153788561656e-5,,
1077,0.0007430634680399906,,,1.5057399131047059e-5,,
1078,0.0007426114700702537,,,1.5073654153350489e-5,,
1079,0.0007424774500251026,,,1.5086019743785697e-5,,
1080,0.0007419628279495434,,,1.5093334478608663e-5,,
1081,0.000741892221317636,,,1.5094290980103912e-5,,
1082,0.0007413161423898231,,,1.5087607474255118e-5,,
1083,0.0007412879062596661,,,1.507223825807962e-5,,
1084,0.0007406674166412847,,,1.5047594604357042e-5,,
1085,0.0007406621464642039,,,1.5013738567054035e-5,,
1086,0.0007400264644161508,,,1.497151017250023e-5,,
1087,0.0007400256989654208,,,1.492255582447343e-5,,
1088,0.0007393976050486187,,,1.4869241799167748e-5,,
1089,0.000739380099054975,,,1.4814457943908332e-5,,
1090,0.000738772405530694,,,1.4761337855450862e-5,,
1091,0.0007387185650628074,,,1.4712937728051438e-5,,
1092,0.0007381489835386567,,,1.4671923326653408e-5,,
1093,0.0007380452667710908,,,1.4640312299385102e-5,,
1094,0.0007375406815031583,,,1.4619308680691913e-5,,
1095,0.0007373740825806402,,,1.4609250609430808e-5,,
1096,0.0007369539881025359,,,1.4609673945478855e-5,,
1097,0.0007367087507057341,,,1.4619476328579253e-5,,
1098,0.0007363750289839898,,,1.4637150723262336e-5,,
1099,0.0007360416562194804,,,1.4661046921732801e-5,,
1100,0.0007357886099106306,,,1.4689615856262798e-5,,
1101,0.0007353707403547435,,,1.4721596137444944e-5,,
1102,0.000735193733804643,,,1.4756114697968548e-5,,
1103,0.0007347011542107928,,,1.479269152638787e-5,,
1104,0.0007345918084816877,,,1.483115826300762e-5,,
1105,0.0007340363769919002,,,1.4871517287862585e-5,,
1106,0.0007339796902123509,,,1.4913778009103965e-5,,
1107,0.0007333836443830437,,,1.495780841937787e-5,,
1108,0.0007333633222224742,,,1.5003233005343893e-5,,
1109,0.0007327580022585694,,,1.5049395082690975e-5,,
1110,0.0007327566763285371,,,1.5095385974476137e-5,,
1111,0.0007321627444726727,,,1.5140128700836759e-5,,
1112,0.0007321562481102216,,,1.5182492988292155e-5,,
1113,0.0007315754098873331,,,1.522141339741475e-5,,
1114,0.0007315378738644775,,,1.5255983888490576e-5,,
1115,0.0007309737928482605,,,1.5285509522611877e-5,,
1116,0.0007308906394238212,,,1.530950735198955e-5,,
1117,0.0007303696716116762,,,1.5327661209078213e-5,,
1118,0.0007302344349366929,,,1.5339746190314477e-5,,
1119,0.0007297922585905948,,,1.534554574703298e-5,,
1120,0.0007295926548428417,,,1.534478602428318e-5,,
1121,0.0007292448567766277,,,1.5337108220518476e-5,,
1122,0.0007289636820440416,,,1.532209122180846e-5,,
1123,0.0007287026624954669,,,1.5299325422735082e-5,,
1124,0.000728333239195478,,,1.526852682715819e-5,,
1125,0.0007281468984347778,,,1.5229670671415867e-5,,
1126,0.0007276992175431229,,,1.5183118034086044e-5,,
1127,0.0007275795412837648,,,1.5129708506586847e-5,,
1128,0.0007270693045716708,,,1.5070797169582462e-5,,
1129,0.0007270060401876349,,,1.5008223754925703e-5,,
1130,0.0007264471061801226,,,1.4944213832641523e-5,,
1131,0.0007264237051466568,,,1.4881223529182542e-5,,
1132,0.0007258331056801778,,,1.482174828425358e-5,,
1133,0.0007258302040088409,,,1.476812097575403e-5,,
1134,0.0007252311934321198,,,1.4722325010428092e-5,,
1135,0.0007252290346902379,,,1.4685844333380809e-5,,
1136,0.0007246448542615658,,,1.4659566008366339e-5,,
1137,0.0007246228683015968,,,1.4643743459705773e-5,,
1138,0.0007240714866245396,,,1.4638020833867149e-5,,
1139,0.000724009704787136,,,1.4641512072837701e-5,,
1140,0.0007235052934917336,,,1.4652922723770273e-5,,
1141,0.0007233872075645897,,,1.467069858872937e-5,,
1142,0.0007229419006542732,,,1.4693183310566345e-5,,
1143,0.0007227560196582068,,,1.4718767088468087e-5,,
1144,0.0007223788889678201,,,1.4746010957658091e-5,,
1145,0.0007221198548430474,,,1.4773735221242019e-5,,
1146,0.0007218167369371512,,,1.4801066121026646e-5,,
1147,0.0007214854210032725,,,1.4827440816595078e-5,,
1148,0.0007212589276602455,,,1.4852576213521939e-5,,
1149,0.0007208592997764886,,,1.4876411247667782e-5,,
1150,0.0007207059652965919,,,1.4899034316899654e-5,,
1151,0.0007202428408941887,,,1.4920607522722527e-5,,
1152,0.0007201513602206196,,,1.4941297549906468e-5,,
1153,0.0007196343472609137,,,1.4961219997964148e-5,,
1154,0.0007195892093308654,,,1.4980400543340329e-5,,
1155,0.0007190370549529915,,,1.4998753162851982e-5,,
1156,0.0007190226089833097,,,1.50160733053937e-5,,
1157,0.0007184579576698832,,,1.5032042620082078e-5,,
1158,0.0007184574508959506,,,1.504624163403025e-5,,
1159,0.0007178965713382373,,,1.5058167408070671e-5,,
1160,0.0007178904548340392,,,1.506725433464285e-5,,
1161,0.0007173425985971791,,,1.5072897481422483e-5,,
1162,0.0007173123225035378,,,1.5074478864140617e-5,,
1163,0.0007167896032946597,,,1.5071397489531012e-5,,
1164,0.0007167222845115223,,,1.50631038233661e-5,,
1165,0.0007162446932835184,,,1.504913854419271e-5,,
1166,0.0007161311775382256,,,1.5029174218817732e-5,,
1167,0.0007157182541017909,,,1.5003057164181051e-5,,
1168,0.0007155489162329588,,,1.497084557334243e-5,,
1169,0.0007152095290266769,,,1.4932839292075765e-5,,
1170,0.0007149758517842692,,,1.4889596660538042e-5,,
1171,0.0007147088662788229,,,1.4841934664885851e-5,,
1172,0.0007144086003098628,,,1.4790910195310541e-5,,
1173,0.0007142096980417072,,,1.473778224709595e-5,,
1174,0.0007138473226862871,,,1.468395709542266e-5,,
1175,0.0007137111443225774,,,1.4630920460515463e-5,,
1176,0.0007132934463215415,,,1.4580162146184533e-5,,
1177,0.0007132110118517754,,,1.4533099383329299e-5,,
1178,0.0007127457909776109,,,1.449100508364216e-5,,
1179,0.0007127041326332731,,,1.4454946484516492e-5,,
1180,0.0007122040198073077,,,1.4425738418154513e-5,,
1181,0.0007121891539660809,,,1.4403913886911326e-5,,
1182,0.0007116731775608872,,,1.4389712992349428e-5,,
1183,0.0007116716798649629,,,1.4383089730719982e-5,,
1184,0.0007111599852266188,,,1.4383734863522418e-5,,
1185,0.0007111576949382562,,,1.4391112075723724e-5,,
1186,0.0007106651397914388,,,1.4404503978195874e-5,,
1187,0.0007106465137622081,,,1.442306419296725e-5,,
1188,0.0007101824323106695,,,1.444587175348966e-5,,
1189,0.0007101327313518852,,,1.4471984312557161e-5,,
1190,0.0007097052360636185,,,1.4500487118713662e-5,,
1191,0.0007096128886163555,,,1.4530535328378616e-5,,
1192,0.0007092308487831077,,,1.4561387891132286e-5,,
1193,0.000709087419429211,,,1.4592431908782055e-5,,
1194,0.0007087580942929865,,,1.4623196967511905e-5,,
1195,0.0007085576705607446,,,1.4653359441494626e-5,,
1196,0.0007082842892981125,,,1.4682737158283633e-5,,
1197,0.0007080245588466386,,,1.4711275120376767e-5,,
1198,0.0007078070160831546,,,1.4739023232363911e-5,,
1199,0.0007074904988615872,,,1.4766107234924152e-5,,
1200,0.0007073271160709417,,,1.479269433398695e-5,,
1201,0.0007069599391341631,,,1.481895535334379e-5,,
1202,0.0007068473187808176,,,1.4845025620665518e-5,,
1203,0.0007064364713199278,,,1.4870967178415483e-5,,
1204,0.0007063680437465274,,,1.489673522527361e-5,,
1205,0.0007059203569705775,,,1.4922151858223352e-5,,
1206,0.0007058861893410631,,,1.4946890117028722e-5,,
1207,0.0007054097749323063,,,1.4970470961539169e-5,,
1208,0.0007053981419541062,,,1.4992275095703668e-5,,
1209,0.0007049037687615391,,,1.5011570487829564e-5,,
1210,0.0007049027587271936,,,1.502755507163538e-5,,
1211,0.0007044032000188803,,,1.5039412549454445e-5,,
1212,0.0007044013502998481,,,1.5046377614132525e-5,,
1213,0.00070390971256799,,,1.5047805459459133e-5,,
1214,0.0007038962709716532,,,1.5043239380135809e-5,,
1215,0.0007034251713508693,,,1.503246977637081e-5,,
1216,0.0007033904522728313,,,1.501557812404774e-5,,
1217,0.0007029517988112646,,,1.4992960502611937e-5,,
1218,0.0007028871784573541,,,1.496532702255348e-5,,
1219,0.0007024910016008044,,,1.4933675774397149e-5,,
1220,0.0007023884638583051,,,1.4899242448824183e-5,,
1221,0.0007020409092736601,,,1.4863429226668888e-5,,
1222,0.000701893183954391,,,1.4827718599779964e-5,,
1223,0.0007015956988316937,,,1.4793579224620923e-5,,
1224,0.0007013978172534469,,,1.4762371604139094e-5,,
1225,0.0007011486744234659,,,1.4735261328671443e-5,,
1226,0.0007009000321802467,,,1.4713146866092372e-5,,
1227,0.0007006968724369983,,,1.469660761384247e-5,,
1228,0.0007004017873900262,,,1.4685876265783286e-5,,
1229,0.0007002429840338878,,,1.4680837646391135e-5,,
1230,0.0006999088968663098,,,1.4681054140136041e-5,,
1231,0.0006997928826612996,,,1.4685815793642787e-5,,
1232,0.0006994275096402225,,,1.4694211192135866e-5,,
1233,0.0006993510130959568,,,1.4705213430539947e-5,,
1234,0.0006989604552465854,,,1.471777406487006e-5,,
1235,0.0006989172654906837,,,1.4730917014134584e-5,,
1236,0.0006985059990519266,,,1.4743824151926308e-5,,
1237,0.0006984871987241395,,,1.4755904894099935e-5,,
1238,0.0006980595856230121,,,1.4766843473491778e-5,,
1239,0.000698055025175606,,,1.4776619690674513e-5,,
1240,0.000697617323607971,,,1.4785501514943086e-5,,
1241,0.0006976173221428632,,,1.4794010666396217e-5,,
1242,0.0006971788846570501,,,1.4802864891459944e-5,,
1243,0.0006971751050540996,,,1.4812902740192721e-5,,
1244,0.0006967476322391979,,,1.482499804673708e-5,,
1245,0.0006967328038317616,,,1.4839971909872473e-5,,
1246,0.0006963277389191811,,,1.4858509795397756e-5,,
1247,0.0006962948916188586,,,1.4881090554740361e-5,,
1248,0.0006959207080634055,,,1.4907932842306326e-5,,
1249,0.0006958629824182723,,,1.4938962791674231e-5,,
1250,0.0006955243679154576,,,1.4973805028859838e-5,,
1251,0.0006954358285505689,,,1.5011797276824168e-5,,
1252,0.0006951350058961942,,,1.5052027029106906e-5,,
1253,0.0006950117218168903,,,1.5093387121339424e-5,,
1254,0.0006947502436358718,,,1.5134645593910816e-5,,
1255,0.0006945904947544489,,,1.517452412011732e-5,,
1256,0.0006943697819654467,,,1.5211778586163664e-5,,
1257,0.00069417325367245,,,1.5245275258652062e-5,,
1258,0.0006939937436839174,,,1.5274056430118936e-5,,
1259,0.0006937607689534315,,,1.529739049441887e-5,,
1260,0.000693620964782331,,,1.53148029850582e-5,,
1261,0.0006933526947862492,,,1.5326087038246333e-5,,
1262,0.0006932491952205746,,,1.5331293782267054e-5,,
1263,0.0006929483075067913,,,1.5330705046973234e-5,,
1264,0.0006928765688529957,,,1.5324792298454963e-5,,
1265,0.0006925474176419698,,,1.531416666853458e-5,,
1266,0.0006925023033930007,,,1.5299525294014507e-5,,
1267,0.0006921501768761234,,,1.5281598930406513e-5,,
1268,0.0006921259577291872,,,1.5261105063186773e-5,,
1269,0.0006917563437110251,,,1.5238709661255354e-5,,
1270,0.0006917466638018566,,,1.5214999474871354e-5,,
1271,0.0006913654433000624,,,1.5190465535684277e-5,,
1272,0.0006913636971806036,,,1.5165497400955533e-5,,
1273,0.0006909778696031307,,,1.5140386789189833e-5,,
1274,0.000690977679910008,,,1.5115338630937097e-5,,
1275,0.0006905952889036119,,,1.5090487221001806e-5,,
1276,0.000690590544593226,,,1.5065915091977272e-5,,
1277,0.0006902192573492689,,,1.5041672397284562e-5,,
1278,0.0006902038160333699,,,1.5017794942976302e-5,,
1279,0.00068984928250351,,,1.4994319480592156e-5,,
1280,0.0006898170185669789,,,1.4971295403965101e-5,,
1281,0.0006894826094446312,,,1.4948792518707886e-5,,
1282,0.0006894281498834434,,,1.492690501910088e-5,,
1283,0.0006891162866267431,,,1.4905752170296205e-5,,
1284,0.0006890358282149113,,,1.4885476426954678e-5,,
1285,0.0006887494809481859,,,1.4866239813187168e-5,,
1286,0.0006886407621140363,,,1.4848219351179572e-5,,
1287,0.0006883835681290275,,,1.4831602180813393e-5,,
1288,0.0006882449926672912,,,1.4816580795137895e-5,,
1289,0.0006880199121111102,,,1.4803348568237491e-5,,
1290,0.0006878498965056161,,,1.4792095515099224e-5,,
1291,0.0006876578413995261,,,1.4783004035045172e-5,,
1292,0.0006874552925894756,,,1.4776244279477025e-5,,
1293,0.0006872951078997201,,,1.4771968767107531e-5,,
1294,0.0006870606703624196,,,1.4770305947851388e-5,,
1295,0.0006869303441679659,,,1.4771352579122195e-5,,
1296,0.0006866670393510487,,,1.4775165003114777e-5,,
1297,0.000686564817941756,,,1.4781749670344343e-5,,
1298,0.0006862771098886322,,,1.4791053508746922e-5,,
1299,0.0006862014562286493,,,1.4802954954482471e-5,,
1300,0.0006858933709476355,,,1.4817256609386566e-5,,
1301,0.0006858419726261025,,,1.4833680546624337e-5,,
1302,0.0006855159610194332,,,1.4851867235102535e-5,,
1303,0.0006854849550292818,,,1.4871378889183224e-5,,
1304,0.000685142510070525,,,1.4891707778386422e-5,,
1305,0.0006851267672741139,,,1.4912289667901208e-5,,
1306,0.0006847701778640412,,,1.493252213096671e-5,,
1307,0.0006847643058632796,,,1.4951787013985328e-5,,
1308,0.000684397976376888,,,1.4969475887519375e-5,,
1309,0.000684397083485255,,,1.4985016928445704e-5,,
1310,0.0006840273269279227,,,1.4997901397806781e-5,,
1311,0.0006840270832950324,,,1.50077077468835e-5,,
1312,0.0006836606896399479,,,1.5014121430303847e-5,,
1313,0.0006836569945355553,,,1.501694874136762e-5,,
1314,0.000683299859112251,,,1.5016123401168383e-5,,
1315,0.0006832886457697533,,,1.5011705196646745e-5,,
1316,0.0006829454077006335,,,1.5003870620357244e-5,,
1317,0.0006829227655493045,,,1.4992896149502458e-5,,
1318,0.0006825972635999137,,,1.497913544166362e-5,,
1319,0.0006825596306231235,,,1.4962992252394672e-5,,
1320,0.0006822552943769708,,,1.4944891241848947e-5,,
1321,0.0006821994576232937,,,1.4925249000207184e-5,,
1322,0.0006819190969469692,,,1.4904447573904193e-5,,
1323,0.0006818421096116232,,,1.4882812527465016e-5,,
1324,0.0006815874105993378,,,1.4860597158478167e-5,,
1325,0.0006814867702871753,,,1.4837973938413605e-5,,
1326,0.0006812582008287135,,,1.481503363001011e-5,,
1327,0.0006811323793854457,,,1.4791791886178658e-5,,
1328,0.0006809297727561073,,,1.4768202518328684e-5,,
1329,0.0006807786841432456,,,1.4744176082461274e-5,,
1330,0.0006806020276264494,,,1.4719602011712044e-5,,
1331,0.0006804268682602249,,,1.4694372257871379e-5,,
1332,0.0006802765573178153,,,1.4668404313872571e-5,,
1333,0.0006800789609147591,,,1.464166158232723e-5,,
1334,0.000679955244158189,,,1.4614169323844258e-5,,
1335,0.0006797364032099175,,,1.4586024838417424e-5,,
1336,0.0006796385032063806,,,1.455740106380442e-5,,
1337,0.0006793990404230263,,,1.4528543365381608e-5,,
1338,0.0006793247461627474,,,1.4499759885614347e-5,,
1339,0.0006790654994555868,,,1.447140636229147e-5,,
1340,0.0006790115614020628,,,1.4443866764979891e-5,,
1341,0.0006787346510752796,,,1.4417531403630229e-5,,
1342,0.0006786975778059839,,,1.4392774312704189e-5,,
1343,0.0006784068344808181,,,1.4369931705778268e-5,,
1344,0.0006783834333893309,,,1.4349283141049616e-5,,
1345,0.0006780837443938244,,,1.4331036760482449e-5,,
1346,0.0006780710930356958,,,1.431531959470081e-5,,
1347,0.0006777671118347135,,,1.4302173495936525e-5,,
1348,0.000677762161988627,,,1.4291556806855839e-5,,
1349,0.0006774573357425471,,,1.4283351427189726e-5,,
1350,0.0006774566143649928,,,1.4277374533738312e-5,,
1351,0.0006771531669021795,,,1.4273393870374599e-5,,
1352,0.00067715288075947,,,1.4271145277023317e-5,,
1353,0.000676852600892853,,,1.4270350988837292e-5,,
1354,0.0006768490380436871,,,1.4270737220497933e-5,,
1355,0.0006765541726207553,,,1.4272049658349901e-5,,
1356,0.0006765440351909948,,,1.4274065707097043e-5,,
1357,0.0006762576322449431,,,1.4276602659175626e-5,,
1358,0.0006762380710548778,,,1.427952134469975e-5,,
1359,0.000675963620419546,,,1.4282725241442318e-5,,
1360,0.0006759320662272918,,,1.4286155437328092e-5,,
1361,0.0006756728148658482,,,1.4289782202927997e-5,,
1362,0.0006756268550538522,,,1.429359421452112e-5,,
1363,0.0006753853223739309,,,1.4297586644775706e-5,,
1364,0.0006753227540878065,,,1.4301749394950748e-5,,
